qid,class_name,label
5392,grounded,0
5392,hallucinated,1
5393,grounded,0
5393,hallucinated,1
5394,grounded,0
5394,hallucinated,1
5395,grounded,0
5395,hallucinated,1
5397,grounded,0
5397,hallucinated,1
5400,grounded,0
5400,hallucinated,1
5401,grounded,0
5401,hallucinated,1
5402,grounded,0
5402,hallucinated,1
5404,grounded,0
5404,hallucinated,1
5407,grounded,0
5407,hallucinated,1
5408,grounded,0
5408,hallucinated,1
5409,grounded,0
5409,hallucinated,1
5410,grounded,0
5410,hallucinated,1
5411,grounded,0
5411,hallucinated,1
5412,grounded,0
5412,hallucinated,1
5413,grounded,0
5413,hallucinated,1
5415,grounded,0
5415,hallucinated,1
5416,grounded,0
5416,hallucinated,1
5417,grounded,0
5417,hallucinated,1
5418,grounded,0
5418,hallucinated,1
5419,grounded,0
5419,hallucinated,1
5420,grounded,0
5420,hallucinated,1
5422,grounded,0
5422,hallucinated,1
5423,grounded,0
5423,hallucinated,1
5424,grounded,0
5424,hallucinated,1
5425,grounded,0
5425,hallucinated,1
5426,grounded,0
5426,hallucinated,1
5427,grounded,0
5427,hallucinated,1
5428,grounded,0
5428,hallucinated,1
5429,grounded,0
5429,hallucinated,1
5430,grounded,0
5430,hallucinated,1
5431,grounded,0
5431,hallucinated,1
5432,grounded,0
5432,hallucinated,1
5433,grounded,0
5433,hallucinated,1
5434,grounded,0
5434,hallucinated,1
5435,grounded,0
5435,hallucinated,1
5437,grounded,0
5437,hallucinated,1
5438,grounded,0
5438,hallucinated,1
5439,grounded,0
5439,hallucinated,1
5441,grounded,0
5441,hallucinated,1
5442,grounded,0
5442,hallucinated,1
5443,grounded,0
5443,hallucinated,1
5444,grounded,0
5444,hallucinated,1
5445,grounded,0
5445,hallucinated,1
5446,grounded,0
5446,hallucinated,1
5448,grounded,0
5448,hallucinated,1
5449,grounded,0
5449,hallucinated,1
5450,grounded,0
5450,hallucinated,1
5451,grounded,0
5451,hallucinated,1
5452,grounded,0
5452,hallucinated,1
5453,grounded,0
5453,hallucinated,1
5455,grounded,0
5455,hallucinated,1
5456,grounded,0
5456,hallucinated,1
5457,grounded,0
5457,hallucinated,1
5458,grounded,0
5458,hallucinated,1
5460,grounded,0
5460,hallucinated,1
5461,grounded,0
5461,hallucinated,1
5462,grounded,0
5462,hallucinated,1
5463,grounded,0
5463,hallucinated,1
5464,grounded,0
5464,hallucinated,1
5465,grounded,0
5465,hallucinated,1
5468,grounded,0
5468,hallucinated,1
5469,grounded,0
5469,hallucinated,1
5471,grounded,0
5471,hallucinated,1
5472,grounded,0
5472,hallucinated,1
5473,grounded,0
5473,hallucinated,1
5474,grounded,0
5474,hallucinated,1
5475,grounded,0
5475,hallucinated,1
5476,grounded,0
5476,hallucinated,1
5477,grounded,0
5477,hallucinated,1
5478,grounded,0
5478,hallucinated,1
5479,grounded,0
5479,hallucinated,1
5480,grounded,0
5480,hallucinated,1
5482,grounded,0
5482,hallucinated,1
5483,grounded,0
5483,hallucinated,1
5484,grounded,0
5484,hallucinated,1
5485,grounded,0
5485,hallucinated,1
5486,grounded,0
5486,hallucinated,1
5487,grounded,0
5487,hallucinated,1
5488,grounded,0
5488,hallucinated,1
5490,grounded,0
5490,hallucinated,1
5494,grounded,0
5494,hallucinated,1
5495,grounded,0
5495,hallucinated,1
5496,grounded,0
5496,hallucinated,1
5497,grounded,0
5497,hallucinated,1
5498,grounded,0
5498,hallucinated,1
5499,grounded,0
5499,hallucinated,1
5501,grounded,0
5501,hallucinated,1
5504,grounded,0
5504,hallucinated,1
5507,grounded,0
5507,hallucinated,1
5508,grounded,0
5508,hallucinated,1
5509,grounded,0
5509,hallucinated,1
5510,grounded,0
5510,hallucinated,1
5511,grounded,0
5511,hallucinated,1
5512,grounded,0
5512,hallucinated,1
5513,grounded,0
5513,hallucinated,1
5514,grounded,0
5514,hallucinated,1
5515,grounded,0
5515,hallucinated,1
5517,grounded,0
5517,hallucinated,1
5518,grounded,0
5518,hallucinated,1
5519,grounded,0
5519,hallucinated,1
5520,grounded,0
5520,hallucinated,1
5522,grounded,0
5522,hallucinated,1
5523,grounded,0
5523,hallucinated,1
5524,grounded,0
5524,hallucinated,1
5525,grounded,0
5525,hallucinated,1
5526,grounded,0
5526,hallucinated,1
5528,grounded,0
5528,hallucinated,1
5530,grounded,0
5530,hallucinated,1
5531,grounded,0
5531,hallucinated,1
5532,grounded,0
5532,hallucinated,1
5533,grounded,0
5533,hallucinated,1
5534,grounded,0
5534,hallucinated,1
5535,grounded,0
5535,hallucinated,1
5536,grounded,0
5536,hallucinated,1
5539,grounded,0
5539,hallucinated,1
5540,grounded,0
5540,hallucinated,1
5541,grounded,0
5541,hallucinated,1
5542,grounded,0
5542,hallucinated,1
5543,grounded,0
5543,hallucinated,1
5545,grounded,0
5545,hallucinated,1
5546,grounded,0
5546,hallucinated,1
5548,grounded,0
5548,hallucinated,1
5549,grounded,0
5549,hallucinated,1
5551,grounded,0
5551,hallucinated,1
5552,grounded,0
5552,hallucinated,1
5553,grounded,0
5553,hallucinated,1
5554,grounded,0
5554,hallucinated,1
5555,grounded,0
5555,hallucinated,1
5556,grounded,0
5556,hallucinated,1
5557,grounded,0
5557,hallucinated,1
5558,grounded,0
5558,hallucinated,1
5560,grounded,0
5560,hallucinated,1
5562,grounded,0
5562,hallucinated,1
5563,grounded,0
5563,hallucinated,1
5564,grounded,0
5564,hallucinated,1
5565,grounded,0
5565,hallucinated,1
5566,grounded,0
5566,hallucinated,1
5567,grounded,0
5567,hallucinated,1
5568,grounded,0
5568,hallucinated,1
5569,grounded,0
5569,hallucinated,1
5571,grounded,0
5571,hallucinated,1
5573,grounded,0
5573,hallucinated,1
5574,grounded,0
5574,hallucinated,1
5575,grounded,0
5575,hallucinated,1
5577,grounded,0
5577,hallucinated,1
5578,grounded,0
5578,hallucinated,1
5579,grounded,0
5579,hallucinated,1
5581,grounded,0
5581,hallucinated,1
5582,grounded,0
5582,hallucinated,1
5583,grounded,0
5583,hallucinated,1
5584,grounded,0
5584,hallucinated,1
5585,grounded,0
5585,hallucinated,1
5586,grounded,0
5586,hallucinated,1
5587,grounded,0
5587,hallucinated,1
5588,grounded,0
5588,hallucinated,1
5590,grounded,0
5590,hallucinated,1
5591,grounded,0
5591,hallucinated,1
5592,grounded,0
5592,hallucinated,1
5593,grounded,0
5593,hallucinated,1
5594,grounded,0
5594,hallucinated,1
5596,grounded,0
5596,hallucinated,1
5597,grounded,0
5597,hallucinated,1
5598,grounded,0
5598,hallucinated,1
5599,grounded,0
5599,hallucinated,1
5600,grounded,0
5600,hallucinated,1
5601,grounded,0
5601,hallucinated,1
5602,grounded,0
5602,hallucinated,1
5603,grounded,0
5603,hallucinated,1
5604,grounded,0
5604,hallucinated,1
5607,grounded,0
5607,hallucinated,1
5608,grounded,0
5608,hallucinated,1
5610,grounded,0
5610,hallucinated,1
5611,grounded,0
5611,hallucinated,1
5612,grounded,0
5612,hallucinated,1
5614,grounded,0
5614,hallucinated,1
5615,grounded,0
5615,hallucinated,1
5616,grounded,0
5616,hallucinated,1
5618,grounded,0
5618,hallucinated,1
5619,grounded,0
5619,hallucinated,1
5620,grounded,0
5620,hallucinated,1
5621,grounded,0
5621,hallucinated,1
5622,grounded,0
5622,hallucinated,1
5624,grounded,0
5624,hallucinated,1
5625,grounded,0
5625,hallucinated,1
5626,grounded,0
5626,hallucinated,1
5628,grounded,0
5628,hallucinated,1
5629,grounded,0
5629,hallucinated,1
5630,grounded,0
5630,hallucinated,1
5631,grounded,0
5631,hallucinated,1
5632,grounded,0
5632,hallucinated,1
5633,grounded,0
5633,hallucinated,1
5634,grounded,0
5634,hallucinated,1
5636,grounded,0
5636,hallucinated,1
5637,grounded,0
5637,hallucinated,1
5640,grounded,0
5640,hallucinated,1
5641,grounded,0
5641,hallucinated,1
5642,grounded,0
5642,hallucinated,1
5643,grounded,0
5643,hallucinated,1
5644,grounded,0
5644,hallucinated,1
5645,grounded,0
5645,hallucinated,1
5646,grounded,0
5646,hallucinated,1
5647,grounded,0
5647,hallucinated,1
5649,grounded,0
5649,hallucinated,1
5650,grounded,0
5650,hallucinated,1
5652,grounded,0
5652,hallucinated,1
5654,grounded,0
5654,hallucinated,1
5655,grounded,0
5655,hallucinated,1
5656,grounded,0
5656,hallucinated,1
5658,grounded,0
5658,hallucinated,1
5659,grounded,0
5659,hallucinated,1
5660,grounded,0
5660,hallucinated,1
5661,grounded,0
5661,hallucinated,1
5663,grounded,0
5663,hallucinated,1
5664,grounded,0
5664,hallucinated,1
5666,grounded,0
5666,hallucinated,1
5667,grounded,0
5667,hallucinated,1
5668,grounded,0
5668,hallucinated,1
5669,grounded,0
5669,hallucinated,1
5670,grounded,0
5670,hallucinated,1
5671,grounded,0
5671,hallucinated,1
5672,grounded,0
5672,hallucinated,1
5673,grounded,0
5673,hallucinated,1
5675,grounded,0
5675,hallucinated,1
5677,grounded,0
5677,hallucinated,1
5678,grounded,0
5678,hallucinated,1
5679,grounded,0
5679,hallucinated,1
5680,grounded,0
5680,hallucinated,1
5681,grounded,0
5681,hallucinated,1
5682,grounded,0
5682,hallucinated,1
5683,grounded,0
5683,hallucinated,1
5684,grounded,0
5684,hallucinated,1
5685,grounded,0
5685,hallucinated,1
5686,grounded,0
5686,hallucinated,1
5687,grounded,0
5687,hallucinated,1
5688,grounded,0
5688,hallucinated,1
5689,grounded,0
5689,hallucinated,1
5690,grounded,0
5690,hallucinated,1
5691,grounded,0
5691,hallucinated,1
5692,grounded,0
5692,hallucinated,1
5693,grounded,0
5693,hallucinated,1
5694,grounded,0
5694,hallucinated,1
5695,grounded,0
5695,hallucinated,1
5696,grounded,0
5696,hallucinated,1
5697,grounded,0
5697,hallucinated,1
5698,grounded,0
5698,hallucinated,1
5699,grounded,0
5699,hallucinated,1
5701,grounded,0
5701,hallucinated,1
5704,grounded,0
5704,hallucinated,1
5705,grounded,0
5705,hallucinated,1
5706,grounded,0
5706,hallucinated,1
5707,grounded,0
5707,hallucinated,1
5708,grounded,0
5708,hallucinated,1
5710,grounded,0
5710,hallucinated,1
5712,grounded,0
5712,hallucinated,1
5713,grounded,0
5713,hallucinated,1
5714,grounded,0
5714,hallucinated,1
5715,grounded,0
5715,hallucinated,1
5716,grounded,0
5716,hallucinated,1
5717,grounded,0
5717,hallucinated,1
5719,grounded,0
5719,hallucinated,1
5720,grounded,0
5720,hallucinated,1
5721,grounded,0
5721,hallucinated,1
5722,grounded,0
5722,hallucinated,1
5723,grounded,0
5723,hallucinated,1
5724,grounded,0
5724,hallucinated,1
5725,grounded,0
5725,hallucinated,1
5726,grounded,0
5726,hallucinated,1
5727,grounded,0
5727,hallucinated,1
5729,grounded,0
5729,hallucinated,1
5730,grounded,0
5730,hallucinated,1
5732,grounded,0
5732,hallucinated,1
5733,grounded,0
5733,hallucinated,1
5734,grounded,0
5734,hallucinated,1
5736,grounded,0
5736,hallucinated,1
5738,grounded,0
5738,hallucinated,1
5739,grounded,0
5739,hallucinated,1
5740,grounded,0
5740,hallucinated,1
5742,grounded,0
5742,hallucinated,1
5743,grounded,0
5743,hallucinated,1
5744,grounded,0
5744,hallucinated,1
5745,grounded,0
5745,hallucinated,1
5749,grounded,0
5749,hallucinated,1
5750,grounded,0
5750,hallucinated,1
5751,grounded,0
5751,hallucinated,1
5752,grounded,0
5752,hallucinated,1
5753,grounded,0
5753,hallucinated,1
5754,grounded,0
5754,hallucinated,1
5755,grounded,0
5755,hallucinated,1
5756,grounded,0
5756,hallucinated,1
5757,grounded,0
5757,hallucinated,1
5759,grounded,0
5759,hallucinated,1
5760,grounded,0
5760,hallucinated,1
5761,grounded,0
5761,hallucinated,1
5762,grounded,0
5762,hallucinated,1
5763,grounded,0
5763,hallucinated,1
5765,grounded,0
5765,hallucinated,1
5767,grounded,0
5767,hallucinated,1
5769,grounded,0
5769,hallucinated,1
5771,grounded,0
5771,hallucinated,1
5772,grounded,0
5772,hallucinated,1
5773,grounded,0
5773,hallucinated,1
5774,grounded,0
5774,hallucinated,1
5775,grounded,0
5775,hallucinated,1
5776,grounded,0
5776,hallucinated,1
5777,grounded,0
5777,hallucinated,1
5778,grounded,0
5778,hallucinated,1
5779,grounded,0
5779,hallucinated,1
5780,grounded,0
5780,hallucinated,1
5781,grounded,0
5781,hallucinated,1
5782,grounded,0
5782,hallucinated,1
5783,grounded,0
5783,hallucinated,1
5784,grounded,0
5784,hallucinated,1
5787,grounded,0
5787,hallucinated,1
5788,grounded,0
5788,hallucinated,1
5789,grounded,0
5789,hallucinated,1
5791,grounded,0
5791,hallucinated,1
5792,grounded,0
5792,hallucinated,1
5793,grounded,0
5793,hallucinated,1
5796,grounded,0
5796,hallucinated,1
5797,grounded,0
5797,hallucinated,1
5799,grounded,0
5799,hallucinated,1
5800,grounded,0
5800,hallucinated,1
5801,grounded,0
5801,hallucinated,1
5803,grounded,0
5803,hallucinated,1
5804,grounded,0
5804,hallucinated,1
5806,grounded,0
5806,hallucinated,1
5807,grounded,0
5807,hallucinated,1
5808,grounded,0
5808,hallucinated,1
5809,grounded,0
5809,hallucinated,1
5810,grounded,0
5810,hallucinated,1
5811,grounded,0
5811,hallucinated,1
5812,grounded,0
5812,hallucinated,1
5813,grounded,0
5813,hallucinated,1
5815,grounded,0
5815,hallucinated,1
5816,grounded,0
5816,hallucinated,1
5817,grounded,0
5817,hallucinated,1
5818,grounded,0
5818,hallucinated,1
5819,grounded,0
5819,hallucinated,1
5821,grounded,0
5821,hallucinated,1
5823,grounded,0
5823,hallucinated,1
5825,grounded,0
5825,hallucinated,1
5827,grounded,0
5827,hallucinated,1
5829,grounded,0
5829,hallucinated,1
5830,grounded,0
5830,hallucinated,1
5831,grounded,0
5831,hallucinated,1
5832,grounded,0
5832,hallucinated,1
5834,grounded,0
5834,hallucinated,1
5835,grounded,0
5835,hallucinated,1
5836,grounded,0
5836,hallucinated,1
5837,grounded,0
5837,hallucinated,1
5838,grounded,0
5838,hallucinated,1
5839,grounded,0
5839,hallucinated,1
5840,grounded,0
5840,hallucinated,1
5841,grounded,0
5841,hallucinated,1
5842,grounded,0
5842,hallucinated,1
5843,grounded,0
5843,hallucinated,1
5844,grounded,0
5844,hallucinated,1
5845,grounded,0
5845,hallucinated,1
5846,grounded,0
5846,hallucinated,1
5847,grounded,0
5847,hallucinated,1
5848,grounded,0
5848,hallucinated,1
5849,grounded,0
5849,hallucinated,1
5850,grounded,0
5850,hallucinated,1
5852,grounded,0
5852,hallucinated,1
5854,grounded,0
5854,hallucinated,1
5855,grounded,0
5855,hallucinated,1
5856,grounded,0
5856,hallucinated,1
5857,grounded,0
5857,hallucinated,1
5858,grounded,0
5858,hallucinated,1
5859,grounded,0
5859,hallucinated,1
5860,grounded,0
5860,hallucinated,1
5862,grounded,0
5862,hallucinated,1
5863,grounded,0
5863,hallucinated,1
5864,grounded,0
5864,hallucinated,1
5865,grounded,0
5865,hallucinated,1
5866,grounded,0
5866,hallucinated,1
5867,grounded,0
5867,hallucinated,1
5868,grounded,0
5868,hallucinated,1
5869,grounded,0
5869,hallucinated,1
5870,grounded,0
5870,hallucinated,1
5871,grounded,0
5871,hallucinated,1
5873,grounded,0
5873,hallucinated,1
5874,grounded,0
5874,hallucinated,1
5875,grounded,0
5875,hallucinated,1
5876,grounded,0
5876,hallucinated,1
5877,grounded,0
5877,hallucinated,1
5878,grounded,0
5878,hallucinated,1
5879,grounded,0
5879,hallucinated,1
5880,grounded,0
5880,hallucinated,1
5881,grounded,0
5881,hallucinated,1
5882,grounded,0
5882,hallucinated,1
5883,grounded,0
5883,hallucinated,1
5884,grounded,0
5884,hallucinated,1
5886,grounded,0
5886,hallucinated,1
5887,grounded,0
5887,hallucinated,1
5888,grounded,0
5888,hallucinated,1
5889,grounded,0
5889,hallucinated,1
5890,grounded,0
5890,hallucinated,1
5891,grounded,0
5891,hallucinated,1
5892,grounded,0
5892,hallucinated,1
5893,grounded,0
5893,hallucinated,1
5894,grounded,0
5894,hallucinated,1
5895,grounded,0
5895,hallucinated,1
5896,grounded,0
5896,hallucinated,1
5897,grounded,0
5897,hallucinated,1
5898,grounded,0
5898,hallucinated,1
5899,grounded,0
5899,hallucinated,1
5900,grounded,0
5900,hallucinated,1
5901,grounded,0
5901,hallucinated,1
5904,grounded,0
5904,hallucinated,1
5905,grounded,0
5905,hallucinated,1
5906,grounded,0
5906,hallucinated,1
5907,grounded,0
5907,hallucinated,1
5909,grounded,0
5909,hallucinated,1
5911,grounded,0
5911,hallucinated,1
5912,grounded,0
5912,hallucinated,1
5913,grounded,0
5913,hallucinated,1
5915,grounded,0
5915,hallucinated,1
5916,grounded,0
5916,hallucinated,1
5917,grounded,0
5917,hallucinated,1
5918,grounded,0
5918,hallucinated,1
5919,grounded,0
5919,hallucinated,1
5920,grounded,0
5920,hallucinated,1
5921,grounded,0
5921,hallucinated,1
5923,grounded,0
5923,hallucinated,1
5924,grounded,0
5924,hallucinated,1
5925,grounded,0
5925,hallucinated,1
5926,grounded,0
5926,hallucinated,1
5929,grounded,0
5929,hallucinated,1
5930,grounded,0
5930,hallucinated,1
5931,grounded,0
5931,hallucinated,1
5932,grounded,0
5932,hallucinated,1
5933,grounded,0
5933,hallucinated,1
5934,grounded,0
5934,hallucinated,1
5935,grounded,0
5935,hallucinated,1
5936,grounded,0
5936,hallucinated,1
5937,grounded,0
5937,hallucinated,1
5939,grounded,0
5939,hallucinated,1
5941,grounded,0
5941,hallucinated,1
5942,grounded,0
5942,hallucinated,1
5943,grounded,0
5943,hallucinated,1
5944,grounded,0
5944,hallucinated,1
5946,grounded,0
5946,hallucinated,1
5947,grounded,0
5947,hallucinated,1
5948,grounded,0
5948,hallucinated,1
5949,grounded,0
5949,hallucinated,1
5951,grounded,0
5951,hallucinated,1
5952,grounded,0
5952,hallucinated,1
5953,grounded,0
5953,hallucinated,1
5954,grounded,0
5954,hallucinated,1
5955,grounded,0
5955,hallucinated,1
5956,grounded,0
5956,hallucinated,1
5957,grounded,0
5957,hallucinated,1
5958,grounded,0
5958,hallucinated,1
5959,grounded,0
5959,hallucinated,1
5960,grounded,0
5960,hallucinated,1
5961,grounded,0
5961,hallucinated,1
5962,grounded,0
5962,hallucinated,1
5963,grounded,0
5963,hallucinated,1
5964,grounded,0
5964,hallucinated,1
5965,grounded,0
5965,hallucinated,1
5966,grounded,0
5966,hallucinated,1
5967,grounded,0
5967,hallucinated,1
5969,grounded,0
5969,hallucinated,1
5971,grounded,0
5971,hallucinated,1
5972,grounded,0
5972,hallucinated,1
5973,grounded,0
5973,hallucinated,1
5974,grounded,0
5974,hallucinated,1
5975,grounded,0
5975,hallucinated,1
5976,grounded,0
5976,hallucinated,1
5977,grounded,0
5977,hallucinated,1
5978,grounded,0
5978,hallucinated,1
5981,grounded,0
5981,hallucinated,1
5982,grounded,0
5982,hallucinated,1
5984,grounded,0
5984,hallucinated,1
5985,grounded,0
5985,hallucinated,1
5986,grounded,0
5986,hallucinated,1
5987,grounded,0
5987,hallucinated,1
5988,grounded,0
5988,hallucinated,1
5989,grounded,0
5989,hallucinated,1
5991,grounded,0
5991,hallucinated,1
5992,grounded,0
5992,hallucinated,1
5993,grounded,0
5993,hallucinated,1
5994,grounded,0
5994,hallucinated,1
5995,grounded,0
5995,hallucinated,1
5996,grounded,0
5996,hallucinated,1
5997,grounded,0
5997,hallucinated,1
5999,grounded,0
5999,hallucinated,1
6000,grounded,0
6000,hallucinated,1
6002,grounded,0
6002,hallucinated,1
6003,grounded,0
6003,hallucinated,1
6007,grounded,0
6007,hallucinated,1
6008,grounded,0
6008,hallucinated,1
6009,grounded,0
6009,hallucinated,1
6010,grounded,0
6010,hallucinated,1
6011,grounded,0
6011,hallucinated,1
6012,grounded,0
6012,hallucinated,1
6013,grounded,0
6013,hallucinated,1
6014,grounded,0
6014,hallucinated,1
6015,grounded,0
6015,hallucinated,1
6016,grounded,0
6016,hallucinated,1
6017,grounded,0
6017,hallucinated,1
6018,grounded,0
6018,hallucinated,1
6019,grounded,0
6019,hallucinated,1
6020,grounded,0
6020,hallucinated,1
6022,grounded,0
6022,hallucinated,1
6023,grounded,0
6023,hallucinated,1
6024,grounded,0
6024,hallucinated,1
6025,grounded,0
6025,hallucinated,1
6026,grounded,0
6026,hallucinated,1
6028,grounded,0
6028,hallucinated,1
6030,grounded,0
6030,hallucinated,1
6031,grounded,0
6031,hallucinated,1
6032,grounded,0
6032,hallucinated,1
6034,grounded,0
6034,hallucinated,1
6035,grounded,0
6035,hallucinated,1
6036,grounded,0
6036,hallucinated,1
6037,grounded,0
6037,hallucinated,1
6038,grounded,0
6038,hallucinated,1
6040,grounded,0
6040,hallucinated,1
6041,grounded,0
6041,hallucinated,1
6042,grounded,0
6042,hallucinated,1
6044,grounded,0
6044,hallucinated,1
6046,grounded,0
6046,hallucinated,1
6047,grounded,0
6047,hallucinated,1
6048,grounded,0
6048,hallucinated,1
6049,grounded,0
6049,hallucinated,1
6050,grounded,0
6050,hallucinated,1
6051,grounded,0
6051,hallucinated,1
6052,grounded,0
6052,hallucinated,1
6053,grounded,0
6053,hallucinated,1
6054,grounded,0
6054,hallucinated,1
6055,grounded,0
6055,hallucinated,1
6056,grounded,0
6056,hallucinated,1
6057,grounded,0
6057,hallucinated,1
6058,grounded,0
6058,hallucinated,1
6059,grounded,0
6059,hallucinated,1
6061,grounded,0
6061,hallucinated,1
6063,grounded,0
6063,hallucinated,1
6064,grounded,0
6064,hallucinated,1
6065,grounded,0
6065,hallucinated,1
6066,grounded,0
6066,hallucinated,1
6067,grounded,0
6067,hallucinated,1
6068,grounded,0
6068,hallucinated,1
6069,grounded,0
6069,hallucinated,1
6071,grounded,0
6071,hallucinated,1
6072,grounded,0
6072,hallucinated,1
6073,grounded,0
6073,hallucinated,1
6074,grounded,0
6074,hallucinated,1
6075,grounded,0
